# DYNAMIC COUNTS:
# Total dynamic bytecodes: 899490
instruction,counts,total execution time(μs),total execution time(μs)_std
ASSERT_FUNC,105946,66432.05,352.90441153974007
CALL,105946,103036.1,636.6542397978935
CATCH,0,0.0,0.0
CREATE_CLASS,2,21.75,0.5501196042201806
CREATE_FUNC,17,34.05,0.8870412083230171
CREATE_LIST,0,0.0,0.0
CREATE_OBJECT,32,128.05,11.189633360251001
DUPE,41894,25935.75,182.93768711892346
JUMP,20863,12626.0,112.53163297958785
JUMP_IF_FALSE,42464,26455.05,195.0423638192759
JUMP_IF_FALSE_PEEK,20859,12995.8,90.27070399636848
JUMP_IF_TRUE_PEEK,0,0.0,0.0
LOAD_CONST,39767,24515.6,160.66126510538638
LOAD_FIELD,83647,58193.2,448.9172470922035
LOAD_GLOBAL,15,23.35,2.7003898354048617
LOAD_GLOBAL_BY_INDEX,84211,51937.9,273.7718796831824
LOAD_LOCAL,0,0.0,0.0
LOAD_LOCAL_SAFE,201578,124100.8,589.2613217097816
LOAD_NONLOCAL,0,0.0,0.0
NOP,0,0.0,0.0
POP,43950,27056.7,187.72967687328324
RAISE,0,0.0,0.0
RETURN,66250,41580.35,270.75941447402226
RETURN_INIT,31,46.9,5.839069861039964
STORE_FIELD,124,207.55,22.488535090714908
STORE_GLOBAL,20,59.15,1.7851728502481647
STORE_GLOBAL_BY_INDEX,0,0.0,0.0
STORE_LOCAL,41750,25747.6,159.97085260825077
SWAP,124,183.1,19.6840838723761
TRY,0,0.0,0.0
