# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(μs),execution time(μs)_std
0,repl,107,Bounce.benchmark,1,285781.95,1549.7569070833908
0,repl,108,Bounce.verify_result,1,9.7,0.47016234598162726
43,lambda-43,48,int.+,6581,5157.1,63.989226066827634
87,+,48,int.+,10400,11590.0,80.85399446565727
88,-,49,int.-,913,729.0,15.341721580469114
89,*,50,int.*,400,351.9,17.36875597763196
91,%,52,int.%,400,414.6,21.236512747723214
92,=,53,int.=,1,2.25,0.4442616583193193
94,<,54,int.<,15303,19057.1,147.35024511972176
96,>,56,int.>,10000,7009.1,79.62405084950295
97,>=,57,int.>=,1426,994.7,18.333460924595872
98,&,58,int.&,400,359.45,16.551275988337125
104,Ball.init-values,88,-,200,1104.65,50.30462466968512
104,Ball.init-values,91,%,400,2276.8,100.41262239799386
104,Ball.init-values,109,Random.next,400,7355.6,320.58505727399154
105,Ball.bounce,87,+,10000,40099.05,217.62509409290885
105,Ball.bounce,88,-,713,1720.5,17.659051652429074
105,Ball.bounce,94,<,10000,33046.2,209.35253571553952
105,Ball.bounce,96,>,10000,52070.75,322.8727751721551
105,Ball.bounce,111,custom_abs,1426,9199.8,68.07936544945211
107,Bounce.benchmark,43,lambda-43,6581,23001.95,197.3880695482888
107,Bounce.benchmark,65,list.get,5000,6178.95,65.78391660740894
107,Bounce.benchmark,66,list.set,100,131.6,7.329823721582509
107,Bounce.benchmark,67,list.put,100,99.6,24.18220311238041
107,Bounce.benchmark,68,list.length,5050,3840.85,44.09830525446289
107,Bounce.benchmark,94,<,5303,36355.5,270.8560503293207
107,Bounce.benchmark,104,Ball.init-values,100,11719.95,519.2239629333474
107,Bounce.benchmark,105,Ball.bounce,5000,169385.85,898.8898577221743
107,Bounce.benchmark,106,Ball.init,100,119.35,7.139770009564294
107,Bounce.benchmark,110,Random.init,1,2.0,0.7254762501100116
108,Bounce.verify_result,92,=,1,7.35,0.4893604849295931
109,Random.next,87,+,400,2215.4,96.99994574062504
109,Random.next,89,*,400,1525.15,59.08270296350432
109,Random.next,98,&,400,2232.05,98.1542690172761
111,custom_abs,45,int.neg,713,546.3,13.322320012907516
111,custom_abs,97,>=,1426,5036.0,48.101865594633836
