# DYNAMIC COUNTS:
# Total dynamic bytecodes: 699840
instruction,counts,total execution time(ticks),total execution time(ticks)_std,total execution time(μs),total execution time(μs)_std
ASSERT_FUNC,105193,82109336.9,961996.6425043619,30410.86551851852,356.2950527793933
CALL,105193,49773776.3,744302.5102236134,18434.73196296296,275.66759637911605
CATCH,0,0.0,0.0,0.0,0.0
CREATE_CLASS,1,27320.3,5019.769517669742,10.118629629629629,1.8591738954332377
CREATE_FUNC,17,5063.9,98.89808683158319,1.8755185185185184,0.03662892104873451
CREATE_LIST,40,71607.4,7811.8409744775445,26.521259259259256,2.893274434991683
CREATE_OBJECT,1,18384.1,3653.0346418747313,6.808925925925926,1.3529757932869375
DUPE,9895,218799.2,10256.698358685051,81.03674074074074,3.798777169883352
JUMP,9740,195187.6,5721.606347871198,72.2917037037037,2.119113462174518
JUMP_IF_FALSE,11010,320113.2,12228.636011213055,118.56044444444444,4.529124448597428
JUMP_IF_FALSE_PEEK,27351,877559.7,16983.737735969986,325.0221111111111,6.290273235544439
JUMP_IF_TRUE_PEEK,0,0.0,0.0,0.0,0.0
LOAD_CONST,36367,780863.6,23471.01161769334,289.2087407407407,8.692967265812348
LOAD_FIELD,101732,100434809.5,1101607.2505352974,37198.07759259259,408.0026853834435
LOAD_GLOBAL,57,31529.3,6445.143656069151,11.677518518518518,2.3870902429885743
LOAD_GLOBAL_BY_INDEX,29307,780009.1,15939.460553177962,288.8922592592593,5.9035039085844305
LOAD_LOCAL,0,0.0,0.0,0.0,0.0
LOAD_LOCAL_SAFE,178058,4093064.7,45160.568642520375,1515.949888888889,16.726136534266807
LOAD_NONLOCAL,0,0.0,0.0,0.0,0.0
NOP,0,0.0,0.0,0.0,0.0
POP,28396,608898.3,16145.70627980345,225.5178888888889,5.979891214742018
RAISE,0,0.0,0.0,0.0,0.0
RETURN,47542,2081124.0,42500.49961316245,770.7866666666666,15.74092578265276
RETURN_INIT,1,505.9,98.21882122131817,0.18737037037037035,0.0363773411930808
STORE_FIELD,44,18555.3,3305.1283453063306,6.872333333333333,1.224121609372715
STORE_GLOBAL,19,39853.9,780.032246297008,14.760703703703705,0.2889008319618548
STORE_GLOBAL_BY_INDEX,0,0.0,0.0,0.0,0.0
STORE_LOCAL,9832,204774.8,13455.279869959868,75.84251851851852,4.9834369888740255
SWAP,44,1924.6,164.99709726314327,0.7128148148148148,0.061110036023386397
TRY,0,0.0,0.0,0.0,0.0
