# DYNAMIC COUNTS:
# Total dynamic bytecodes: 55000145
instruction,counts,total execution time(ticks),total execution time(ticks)_std,total execution time(μs),total execution time(μs)_std
ASSERT_FUNC,4000004,2893752879.2,17624491.245041754,1071760.3256296297,6527.589350015464
CALL,4000004,607508200.1,4647908.729875262,225003.0370740741,1721.4476777315786
CATCH,0,0.0,0.0,0.0,0.0
CREATE_CLASS,1,40643.4,7951.584498834509,15.05311111111111,2.945031295864633
CREATE_FUNC,17,4823.6,1042.9750161008299,1.7865185185185186,0.38628704300030736
CREATE_LIST,0,0.0,0.0,0.0,0.0
CREATE_OBJECT,1,14415.2,3052.1386738171855,5.338962962962963,1.130421731043402
DUPE,1000029,20815114.0,132246.79516244182,7709.3014814814815,48.98029450460808
JUMP,1000000,19319794.1,113977.28839041344,7155.4792962962965,42.21381051496794
JUMP_IF_FALSE,0,0.0,0.0,0.0,0.0
JUMP_IF_FALSE_PEEK,1000001,28424368.5,262844.758437872,10527.54388888889,97.34991053254518
JUMP_IF_TRUE_PEEK,0,0.0,0.0,0.0,0.0
LOAD_CONST,2000012,40667322.3,275906.1462044281,15061.97122222222,102.18746155719559
LOAD_FIELD,12000004,5648008919.6,35511913.17583308,2091855.1554074076,13152.560435493735
LOAD_GLOBAL,17,10875.7,2051.6169002187416,4.028037037037038,0.7598581111921265
LOAD_GLOBAL_BY_INDEX,12999989,314943989.6,2766889.637260365,116645.92207407409,1024.7739397260611
LOAD_LOCAL,0,0.0,0.0,0.0,0.0
LOAD_LOCAL_SAFE,4000013,80352391.6,1244413.749005674,29760.145037037033,460.8939811132126
LOAD_NONLOCAL,0,0.0,0.0,0.0,0.0
NOP,0,0.0,0.0,0.0,0.0
POP,9000012,186715963.4,870627.3007687255,69154.06051851853,322.4545558402687
RAISE,0,0.0,0.0,0.0,0.0
RETURN,2000002,85390262.4,2078222.3358925714,31626.023111111113,769.7119762565079
RETURN_INIT,1,598.7,115.06936123372215,0.22174074074074077,0.04261828193841561
STORE_FIELD,1000009,52305776.3,295425.5280985827,19372.50974074074,109.41686225873433
STORE_GLOBAL,20,38588.2,7908.633547552553,14.291925925925925,2.929123536130575
STORE_GLOBAL_BY_INDEX,0,0.0,0.0,0.0,0.0
STORE_LOCAL,0,0.0,0.0,0.0,0.0
SWAP,1000009,24389712.2,1268430.148854277,9033.22674074074,469.78894402010263
TRY,0,0.0,0.0,0.0,0.0
