# DYNAMIC COUNTS:
# Total dynamic bytecodes: 899490
instruction,counts,total execution time(ticks),total execution time(ticks)_std,total execution time(μs),total execution time(μs)_std
ASSERT_FUNC,105946,4472970.3,126939.84458835519,1656.6556666666665,47.01475725494637
CALL,105946,41489019.2,934299.7945355789,15366.30340740741,346.0369609391033
CATCH,0,0.0,0.0,0.0,0.0
CREATE_CLASS,2,30639.3,554.3592887763604,11.347888888888889,0.20531825510235568
CREATE_FUNC,17,5021.2,110.44102975177111,1.8597037037037036,0.04090408509324856
CREATE_LIST,0,0.0,0.0,0.0,0.0
CREATE_OBJECT,32,245189.8,23534.469823062333,90.81103703703704,8.716470304837902
DUPE,41894,989639.6,31111.3038018761,366.5331851851852,11.522705111805964
JUMP,20863,459869.2,16387.107106695672,170.32192592592594,6.0692989284058045
JUMP_IF_FALSE,42464,1164809.0,25875.12411971247,431.4107407407407,9.58337930359721
JUMP_IF_FALSE_PEEK,20859,671228.8,16839.127485835234,248.6032592592593,6.236713883642679
JUMP_IF_TRUE_PEEK,0,0.0,0.0,0.0,0.0
LOAD_CONST,39767,911651.7,25938.345646024372,337.64877777777775,9.60679468371273
LOAD_FIELD,83647,20996585.9,385636.96307304356,7776.513296296296,142.82850484186798
LOAD_GLOBAL,15,18084.8,1510.3128152803315,6.698074074074074,0.5593751167704931
LOAD_GLOBAL_BY_INDEX,84211,2409925.8,62487.10726777752,892.565111111111,23.143373062139823
LOAD_LOCAL,0,0.0,0.0,0.0,0.0
LOAD_LOCAL_SAFE,201578,4701773.8,83746.7101126649,1741.3977037037037,31.017300041727744
LOAD_NONLOCAL,0,0.0,0.0,0.0,0.0
NOP,0,0.0,0.0,0.0,0.0
POP,43950,1017494.0,26686.39647145298,376.84962962962965,9.883850544982584
RAISE,0,0.0,0.0,0.0,0.0
RETURN,66250,3240948.1,65127.47295630085,1200.3511481481482,24.121286280111427
RETURN_INIT,31,3765.2,322.1816421311366,1.3945185185185185,0.11932653412264319
STORE_FIELD,124,73756.5,6237.128653643858,27.317222222222224,2.3100476494977253
STORE_GLOBAL,20,41409.2,2257.450299039067,15.336740740740739,0.8360927033478026
STORE_GLOBAL_BY_INDEX,0,0.0,0.0,0.0,0.0
STORE_LOCAL,41750,934977.0,27871.590912612057,346.28777777777776,10.322811449115576
SWAP,124,8747.1,766.6381771975894,3.239666666666667,0.2839400656287368
TRY,0,0.0,0.0,0.0,0.0
